periodode;periodoate;cod_interaguas;tipo_rede;UGRHI;codigo_ponto;status_ponto;data_coleta;hora_coleta;parametro;sinal;valor;unidade;tipo_parametro;sistema_hidrico;tipo_sistema_hidrico;classe;municipio;uf;inicio_operacao;fim_operacao;Latitude;Longitude;Altitude;Localizacao;Captacao;Lat;Long
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;28/07/2010;10:07;pH;;7.00;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;09/09/2010;11:15;pH;;6.7;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;24/11/2010;13:13;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/01/2011;11:30;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;24/03/2011;10:56;pH;;7.00;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;18/05/2011;10:50;pH;;7.00;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;27/07/2011;11:35;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;08/09/2011;10:30;pH;;7.00;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;24/11/2011;11:45;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/01/2012;11:50;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;07/03/2012;13:20;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;23/05/2012;11:15;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;19/07/2012;13:44;pH;;7.2;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/09/2012;11:10;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;29/11/2012;13:40;pH;;6.93;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;10/01/2013;12:50;pH;;7.25;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/03/2013;11:35;pH;;7.04;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;22/05/2013;11:23;pH;;6.94;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;16/07/2013;12:30;pH;;7.09;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;19/09/2013;12:00;pH;;7.06;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;06/11/2013;11:30;pH;;7.11;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;14/01/2014;11:05;pH;;6.95;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;19/03/2014;10:55;pH;;7.08;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;21/05/2014;10:25;pH;;7.11;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;02/07/2014;10:40;pH;;7.07;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;24/09/2014;12:02;pH;;7.06;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;05/11/2014;09:55;pH;;6.9;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;22/01/2015;10:27;pH;;7.09;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/03/2015;10:50;pH;;7.12;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;21/05/2015;11:15;pH;;7.09;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;02/07/2015;10:50;pH;;7.12;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;30/09/2015;11:44;pH;;7.19;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;04/11/2015;10:45;pH;;6.96;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;14/01/2016;10:18;pH;;7.06;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/03/2016;10:55;pH;;7.2;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;04/05/2016;11:00;pH;;7.1;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;27/07/2016;10:45;pH;;6.97;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;29/09/2016;11:30;pH;;7.21;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;23/11/2016;11:13;pH;;7.16;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;10/01/2017;09:55;pH;;7.11;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;15/03/2017;14:40;pH;;7.12;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/05/2017;10:28;pH;;7.27;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;13/07/2017;10:18;pH;;7.06;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;26/09/2017;10:55;pH;;7.17;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;22/11/2017;10:44;pH;;7.21;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;09/01/2018;10:25;pH;;7.15;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;14/03/2018;10:13;pH;;7.09;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;03/05/2018;10:04;pH;;7.12;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;12/07/2018;10:10;pH;;7.45;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;25/09/2018;12:45;pH;;7.01;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;21/11/2018;13:30;pH;;6.96;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;124;Rede Básica;06 - ALTO TIÊTE;TIES04900;Ativo;09/01/2019;11:05;pH;;6.91;U.pH;3- Químicos;Reservatório Edgard de Souza - TIES;Reservatório (Lêntico);Classe 4;SANTANA DO PARNAIBA;SP;01/01/1976;;23 27 16 ;46 54 36 ;716;Próximo às comportas da barragem do reservatório, após a rede para retenção de aguapés.;N;-23454444;-46910000
01/01/1974;28/12/2019;2369;Rede Básica;06 - ALTO TIÊTE;TIET00001;Inativo;12/03/2014;12:41;pH;;5.8;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe Especial;SALESOPOLIS;SP;01/03/2014;;23 33 50 ;45 50 46 ;784;Na nascente do Rio Tiete, dentro do  Parque do DAEE.;N;-23563889;?-45.846111
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;01/01/1978;12:00;pH;;6.1;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N;-23565000;-46015833
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;01/02/1978;12:00;pH;;6.4;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N;-23565000;-46015833
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;01/03/1978;12:00;pH;;6.4;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N;-23565000;-46015833
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;01/04/1978;12:00;pH;;6.3;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N;-23565000;-46015833
01/01/1974;28/12/2019;110;Rede Básica;06 - ALTO TIÊTE;TIET02050;Ativo;01/05/1978;12:00;pH;;5.6;U.pH;3- Químicos;Rio Tietê - TIET;Rio (Lótico);Classe 2;BIRITIBA MIRIM;SP;01/01/1977;;23 33 54 ;46 00 57 ;750;Ponte na SP-088 que liga Mogi das Cruzes a Salesópolis, junto à régua do SAISP, à 800 m da captação da SABESP;N;-23565000;-46015833
