data_coleta,ph,coliformes,dbo,fosforo,od,solido,temperatura,turbidez
2018-07-31,7.116972049030359,4.345719982373792,5.0,0.2,3.824659009537087,195.0,24.7,11.0
2018-08-31,7.1,4.345719982373792,15.893860516420279,1.0,2.4,264.8370828925603,21.0,29.0
2018-09-30,7.12036264065079,4.345719982373792,22.4,1.6199999999999999,3.0900000000000007,324.4,22.580000000000002,46.019999999999996
2018-10-31,7.125570186525219,4.345719982373792,27.0,1.0,3.7865127543684385,276.0,26.3,10.0
2018-11-30,7.125570186525219,4.345719982373792,17.666666666666668,1.6600000000000001,4.368333333333333,302.3333333333333,23.583333333333332,51.6
2018-12-31,7.116736614779115,4.345719982373792,18.0,2.1125,3.0249999999999995,400.5,20.450000000000003,12.35
2019-01-31,7.1052687495577835,4.345719982373792,5.0,0.2,3.9,136.0,28.6,15.0
2019-02-28,7.116972049030359,4.345719982373792,24.0,0.8,3.905485982007066,304.0,24.0,43.82274693981694
2019-03-31,7.10462400846459,4.345719982373792,23.0,0.8414285714285715,3.824659009537087,305.14285714285717,24.65714285714286,43.82274693981694
2019-04-30,7.116736614779115,4.345719982373792,22.0,0.8828571428571429,3.7807886761898897,306.2857142857143,25.314285714285713,43.82274693981694
2019-05-31,7.129525675765432,4.345719982373792,21.0,0.9242857142857144,5.752857142857143,307.42857142857144,25.97142857142857,43.82274693981694
2019-06-30,7.107483810657587,4.345719982373792,20.0,0.9657142857142857,4.867142857142857,308.57142857142856,26.62857142857143,43.82274693981694
2019-07-31,7.116345600662232,4.345719982373792,19.0,1.0071428571428571,3.9814285714285713,309.7142857142857,27.28571428571429,33.82958228153492
2019-08-31,7.111752247051801,4.345719982373792,18.0,1.0485714285714287,3.095714285714285,310.85714285714283,27.942857142857143,76.08571428571429
2019-09-30,7.115856593925964,4.345719982373792,17.0,1.09,2.21,312.0,28.6,52.1
2019-10-31,7.111752247051801,4.345719982373792,14.0,0.93,1.845,256.5,28.35,33.82958228153492
